Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
4.4	N5	257	netdev://[00:00:00:00:00:08]	InTimedOutInterests	0	0	0	0
4.4	N5	257	netdev://[00:00:00:00:00:08]	OutSatisfiedInterests	0	0	0	0
4.4	N5	257	netdev://[00:00:00:00:00:08]	OutTimedOutInterests	0	0	0	0
4.4	N5	-1	all	SatisfiedInterests	2.47588e-60	0	0	0
4.4	N5	-1	all	TimedOutInterests	2337.33	0	117	0
4.45	N0	1	internal://	InInterests	0	0	0	0
4.45	N0	1	internal://	OutInterests	0	0	0	0
4.45	N0	1	internal://	InData	0	0	0	0
4.45	N0	1	internal://	OutData	0	0	0	0
4.45	N0	1	internal://	InNacks	0	0	0	0
4.45	N0	1	internal://	OutNacks	0	0	0	0
4.45	N0	1	internal://	InSatisfiedInterests	0	0	0	0
4.45	N0	1	internal://	InTimedOutInterests	0	0	0	0
4.45	N0	1	internal://	OutSatisfiedInterests	4.95176e-61	0	0	0
4.45	N0	1	internal://	OutTimedOutInterests	0	0	0	0
4.45	N0	256	internal://	InInterests	0	0	0	0
4.45	N0	256	internal://	OutInterests	0	0	0	0
4.45	N0	256	internal://	InData	0	0	0	0
4.45	N0	256	internal://	OutData	0	0	0	0
4.45	N0	256	internal://	InNacks	0	0	0	0
4.45	N0	256	internal://	OutNacks	0	0	0	0
4.45	N0	256	internal://	InSatisfiedInterests	4.95176e-61	0	0	0
4.45	N0	256	internal://	InTimedOutInterests	0	0	0	0
4.45	N0	256	internal://	OutSatisfiedInterests	0	0	0	0
4.45	N0	256	internal://	OutTimedOutInterests	0	0	0	0
4.45	N0	257	netdev://[00:00:00:00:00:01]	InInterests	0	0	0	0
4.45	N0	257	netdev://[00:00:00:00:00:01]	OutInterests	2324	72.6249	116	3.625
4.45	N0	257	netdev://[00:00:00:00:00:01]	InData	2320.67	2341.06	116	117.02
4.45	N0	257	netdev://[00:00:00:00:00:01]	OutData	0	0	0	0
4.45	N0	257	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
4.45	N0	257	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
4.45	N0	257	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	0	0	0	0
4.45	N0	257	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
4.45	N0	257	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	2320.67	0	116	0
4.45	N0	257	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
4.45	N0	258	appFace://	InInterests	2324	72.6249	116	3.625
4.45	N0	258	appFace://	OutInterests	0	0	0	0
4.45	N0	258	appFace://	InData	0	0	0	0
4.45	N0	258	appFace://	OutData	2320.67	2341.06	116	117.02
4.45	N0	258	appFace://	InNacks	0	0	0	0
4.45	N0	258	appFace://	OutNacks	0	0	0	0
4.45	N0	258	appFace://	InSatisfiedInterests	2320.67	0	116	0
4.45	N0	258	appFace://	InTimedOutInterests	0	0	0	0
4.45	N0	258	appFace://	OutSatisfiedInterests	0	0	0	0
4.45	N0	258	appFace://	OutTimedOutInterests	0	0	0	0
4.45	N0	-1	all	SatisfiedInterests	2320.67	0	116	0
4.45	N0	-1	all	TimedOutInterests	0	0	0	0
4.45	N1	257	netdev://[00:00:00:00:00:03]	InInterests	2326.66	72.7082	116	3.625
4.45	N1	257	netdev://[00:00:00:00:00:03]	OutInterests	0	0	0	0
4.45	N1	257	netdev://[00:00:00:00:00:03]	InData	0	0	0	0
4.45	N1	257	netdev://[00:00:00:00:00:03]	OutData	0	0	0	0
4.45	N1	257	netdev://[00:00:00:00:00:03]	InNacks	0	0	0	0
4.45	N1	257	netdev://[00:00:00:00:00:03]	OutNacks	2326.66	72.7082	116	3.625
4.45	N1	257	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	0	0	0	0
4.45	N1	257	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
4.45	N1	257	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	0	0	0	0
4.45	N1	257	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	0	0	0	0
4.45	N1	-1	all	SatisfiedInterests	0	0	0	0
4.45	N1	-1	all	TimedOutInterests	2326.66	0	116	0
4.45	N2	257	netdev://[00:00:00:00:00:02]	InInterests	2340	73.1249	117	3.65625
4.45	N2	257	netdev://[00:00:00:00:00:02]	OutInterests	0	0	0	0
4.45	N2	257	netdev://[00:00:00:00:00:02]	InData	0	0	0	0
4.45	N2	257	netdev://[00:00:00:00:00:02]	OutData	2336.67	2357.2	117	118.028
4.45	N2	257	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
4.45	N2	257	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
4.45	N2	257	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	2336.67	0	117	0
4.45	N2	257	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
4.45	N2	257	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	0	0	0	0
4.45	N2	257	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0	0	0	0
4.45	N2	258	netdev://[00:00:00:00:00:04]	InInterests	0	0	0	0
4.45	N2	258	netdev://[00:00:00:00:00:04]	OutInterests	2340	73.1249	117	3.65625
4.45	N2	258	netdev://[00:00:00:00:00:04]	InData	0	0	0	0
4.45	N2	258	netdev://[00:00:00:00:00:04]	OutData	0	0	0	0
4.45	N2	258	netdev://[00:00:00:00:00:04]	InNacks	2339.46	73.1082	117	3.65625
4.45	N2	258	netdev://[00:00:00:00:00:04]	OutNacks	0	0	0	0
4.45	N2	258	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	0	0	0	0
4.45	N2	258	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
4.45	N2	258	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	2336.67	0	117	0
4.45	N2	258	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	0	0	0	0
4.45	N2	259	netdev://[00:00:00:00:00:09]	InInterests	0	0	0	0
4.45	N2	259	netdev://[00:00:00:00:00:09]	OutInterests	2340	73.1249	117	3.65625
4.45	N2	259	netdev://[00:00:00:00:00:09]	InData	2336.67	2357.2	117	118.028
4.45	N2	259	netdev://[00:00:00:00:00:09]	OutData	0	0	0	0
4.45	N2	259	netdev://[00:00:00:00:00:09]	InNacks	0	0	0	0
4.45	N2	259	netdev://[00:00:00:00:00:09]	OutNacks	0	0	0	0
4.45	N2	259	netdev://[00:00:00:00:00:09]	InSatisfiedInterests	0	0	0	0
4.45	N2	259	netdev://[00:00:00:00:00:09]	InTimedOutInterests	0	0	0	0
4.45	N2	259	netdev://[00:00:00:00:00:09]	OutSatisfiedInterests	2336.67	0	117	0
4.45	N2	259	netdev://[00:00:00:00:00:09]	OutTimedOutInterests	0	0	0	0
4.45	N2	-1	all	SatisfiedInterests	2336.67	0	117	0
4.45	N2	-1	all	TimedOutInterests	0	0	0	0
4.45	N3	257	netdev://[00:00:00:00:00:05]	InInterests	0	0	0	0
4.45	N3	257	netdev://[00:00:00:00:00:05]	OutInterests	2352.8	73.525	118	3.6875
4.45	N3	257	netdev://[00:00:00:00:00:05]	InData	2339.47	2360.03	117	118.028
4.45	N3	257	netdev://[00:00:00:00:00:05]	OutData	0	0	0	0
4.45	N3	257	netdev://[00:00:00:00:00:05]	InNacks	0	0	0	0
4.45	N3	257	netdev://[00:00:00:00:00:05]	OutNacks	0	0	0	0
4.45	N3	257	netdev://[00:00:00:00:00:05]	InSatisfiedInterests	0	0	0	0
4.45	N3	257	netdev://[00:00:00:00:00:05]	InTimedOutInterests	0	0	0	0
4.45	N3	257	netdev://[00:00:00:00:00:05]	OutSatisfiedInterests	2339.47	0	117	0
4.45	N3	257	netdev://[00:00:00:00:00:05]	OutTimedOutInterests	0	0	0	0
4.45	N3	258	netdev://[00:00:00:00:00:07]	InInterests	0	0	0	0
4.45	N3	258	netdev://[00:00:00:00:00:07]	OutInterests	2352.8	73.525	118	3.6875
4.45	N3	258	netdev://[00:00:00:00:00:07]	InData	0	0	0	0
4.45	N3	258	netdev://[00:00:00:00:00:07]	OutData	0	0	0	0
4.45	N3	258	netdev://[00:00:00:00:00:07]	InNacks	2339.47	73.1083	117	3.65625
4.45	N3	258	netdev://[00:00:00:00:00:07]	OutNacks	0	0	0	0
4.45	N3	258	netdev://[00:00:00:00:00:07]	InSatisfiedInterests	0	0	0	0
4.45	N3	258	netdev://[00:00:00:00:00:07]	InTimedOutInterests	0	0	0	0
4.45	N3	258	netdev://[00:00:00:00:00:07]	OutSatisfiedInterests	2339.47	0	117	0
4.45	N3	258	netdev://[00:00:00:00:00:07]	OutTimedOutInterests	0	0	0	0
4.45	N3	259	netdev://[00:00:00:00:00:0a]	InInterests	2352.8	73.525	118	3.6875
4.45	N3	259	netdev://[00:00:00:00:00:0a]	OutInterests	0	0	0	0
4.45	N3	259	netdev://[00:00:00:00:00:0a]	InData	0	0	0	0
4.45	N3	259	netdev://[00:00:00:00:00:0a]	OutData	2339.47	2360.03	117	118.028
4.45	N3	259	netdev://[00:00:00:00:00:0a]	InNacks	0	0	0	0
4.45	N3	259	netdev://[00:00:00:00:00:0a]	OutNacks	0	0	0	0
4.45	N3	259	netdev://[00:00:00:00:00:0a]	InSatisfiedInterests	2339.47	0	117	0
4.45	N3	259	netdev://[00:00:00:00:00:0a]	InTimedOutInterests	0	0	0	0
4.45	N3	259	netdev://[00:00:00:00:00:0a]	OutSatisfiedInterests	0	0	0	0
4.45	N3	259	netdev://[00:00:00:00:00:0a]	OutTimedOutInterests	0	0	0	0
4.45	N3	-1	all	SatisfiedInterests	2339.47	0	117	0
4.45	N3	-1	all	TimedOutInterests	0	0	0	0
4.45	N4	1	internal://	InInterests	0	0	0	0
4.45	N4	1	internal://	OutInterests	0	0	0	0
4.45	N4	1	internal://	InData	0	0	0	0
4.45	N4	1	internal://	OutData	0	0	0	0
4.45	N4	1	internal://	InNacks	0	0	0	0
4.45	N4	1	internal://	OutNacks	0	0	0	0
4.45	N4	1	internal://	InSatisfiedInterests	0	0	0	0
4.45	N4	1	internal://	InTimedOutInterests	0	0	0	0
4.45	N4	1	internal://	OutSatisfiedInterests	9.90352e-61	0	0	0
4.45	N4	1	internal://	OutTimedOutInterests	0	0	0	0
4.45	N4	2	internal://	InInterests	0	0	0	0
4.45	N4	2	internal://	OutInterests	0	0	0	0
4.45	N4	2	internal://	InData	0	0	0	0
4.45	N4	2	internal://	OutData	0	0	0	0
4.45	N4	2	internal://	InNacks	0	0	0	0
4.45	N4	2	internal://	OutNacks	0	0	0	0
4.45	N4	2	internal://	InSatisfiedInterests	4.95176e-61	0	0	0
4.45	N4	2	internal://	InTimedOutInterests	0	0	0	0
4.45	N4	2	internal://	OutSatisfiedInterests	0	0	0	0
4.45	N4	2	internal://	OutTimedOutInterests	0	0	0	0
4.45	N4	256	internal://	InInterests	0	0	0	0
4.45	N4	256	internal://	OutInterests	0	0	0	0
4.45	N4	256	internal://	InData	0	0	0	0
4.45	N4	256	internal://	OutData	0	0	0	0
4.45	N4	256	internal://	InNacks	0	0	0	0
4.45	N4	256	internal://	OutNacks	0	0	0	0
4.45	N4	256	internal://	InSatisfiedInterests	4.95176e-61	0	0	0
4.45	N4	256	internal://	InTimedOutInterests	0	0	0	0
4.45	N4	256	internal://	OutSatisfiedInterests	0	0	0	0
4.45	N4	256	internal://	OutTimedOutInterests	0	0	0	0
4.45	N4	257	netdev://[00:00:00:00:00:06]	InInterests	2339.47	73.1083	117	3.65625
4.45	N4	257	netdev://[00:00:00:00:00:06]	OutInterests	0	0	0	0
4.45	N4	257	netdev://[00:00:00:00:00:06]	InData	0	0	0	0
4.45	N4	257	netdev://[00:00:00:00:00:06]	OutData	2339.47	2360.03	117	118.028
4.45	N4	257	netdev://[00:00:00:00:00:06]	InNacks	0	0	0	0
4.45	N4	257	netdev://[00:00:00:00:00:06]	OutNacks	0	0	0	0
4.45	N4	257	netdev://[00:00:00:00:00:06]	InSatisfiedInterests	2339.47	0	117	0
4.45	N4	257	netdev://[00:00:00:00:00:06]	InTimedOutInterests	0	0	0	0
4.45	N4	257	netdev://[00:00:00:00:00:06]	OutSatisfiedInterests	0	0	0	0
4.45	N4	257	netdev://[00:00:00:00:00:06]	OutTimedOutInterests	0	0	0	0
4.45	N4	258	appFace://	InInterests	0	0	0	0
4.45	N4	258	appFace://	OutInterests	2339.47	73.1083	117	3.65625
4.45	N4	258	appFace://	InData	2339.47	2360.03	117	118.028
4.45	N4	258	appFace://	OutData	0	0	0	0
4.45	N4	258	appFace://	InNacks	0	0	0	0
4.45	N4	258	appFace://	OutNacks	0	0	0	0
4.45	N4	258	appFace://	InSatisfiedInterests	0	0	0	0
4.45	N4	258	appFace://	InTimedOutInterests	0	0	0	0
4.45	N4	258	appFace://	OutSatisfiedInterests	2339.47	0	117	0
4.45	N4	258	appFace://	OutTimedOutInterests	0	0	0	0
4.45	N4	-1	all	SatisfiedInterests	2339.47	0	117	0
4.45	N4	-1	all	TimedOutInterests	0	0	0	0
4.45	N5	1	internal://	InInterests	0	0	0	0
4.45	N5	1	internal://	OutInterests	0	0	0	0
4.45	N5	1	internal://	InData	0	0	0	0
4.45	N5	1	internal://	OutData	0	0	0	0
4.45	N5	1	internal://	InNacks	0	0	0	0
4.45	N5	1	internal://	OutNacks	0	0	0	0
4.45	N5	1	internal://	InSatisfiedInterests	0	0	0	0
4.45	N5	1	internal://	InTimedOutInterests	0	0	0	0
4.45	N5	1	internal://	OutSatisfiedInterests	4.95176e-61	0	0	0
4.45	N5	1	internal://	OutTimedOutInterests	0	0	0	0
4.45	N5	2	internal://	InInterests	0	0	0	0
4.45	N5	2	internal://	OutInterests	0	0	0	0
4.45	N5	2	internal://	InData	0	0	0	0
4.45	N5	2	internal://	OutData	0	0	0	0
4.45	N5	2	internal://	InNacks	0	0	0	0
4.45	N5	2	internal://	OutNacks	0	0	0	0
4.45	N5	2	internal://	InSatisfiedInterests	4.95176e-61	0	0	0
4.45	N5	2	internal://	InTimedOutInterests	0	0	0	0
4.45	N5	2	internal://	OutSatisfiedInterests	0	0	0	0
4.45	N5	2	internal://	OutTimedOutInterests	0	0	0	0
4.45	N5	257	netdev://[00:00:00:00:00:08]	InInterests	2339.47	73.1083	117	3.65625
4.45	N5	257	netdev://[00:00:00:00:00:08]	OutInterests	0	0	0	0
4.45	N5	257	netdev://[00:00:00:00:00:08]	InData	0	0	0	0
4.45	N5	257	netdev://[00:00:00:00:00:08]	OutData	0	0	0	0
4.45	N5	257	netdev://[00:00:00:00:00:08]	InNacks	0	0	0	0
4.45	N5	257	netdev://[00:00:00:00:00:08]	OutNacks	2339.47	73.1083	117	3.65625
4.45	N5	257	netdev://[00:00:00:00:00:08]	InSatisfiedInterests	0	0	0	0
4.45	N5	257	netdev://[00:00:00:00:00:08]	InTimedOutInterests	0	0	0	0
4.45	N5	257	netdev://[00:00:00:00:00:08]	OutSatisfiedInterests	0	0	0	0
4.45	N5	257	netdev://[00:00:00:00:00:08]	OutTimedOutInterests	0	0	0	0
4.45	N5	-1	all	SatisfiedInterests	4.95176e-61	0	0	0
4.45	N5	-1	all	TimedOutInterests	2339.47	0	117	0
4.5	N0	1	internal://	InInterests	0	0	0	0
4.5	N0	1	internal://	OutInterests	0	0	0	0
4.5	N0	1	internal://	InData	0	0	0	0
4.5	N0	1	internal://	OutData	0	0	0	0
4.5	N0	1	internal://	InNacks	0	0	0	0
4.5	N0	1	internal://	OutNacks	0	0	0	0
4.5	N0	1	internal://	InSatisfiedInterests	0	0	0	0
4.5	N0	1	internal://	InTimedOutInterests	0	0	0	0
4.5	N0	1	internal://	OutSatisfiedInterests	9.90352e-62	0	0	0
4.5	N0	1	internal://	OutTimedOutInterests	0	0	0	0
4.5	N0	256	internal://	InInterests	0	0	0	0
4.5	N0	256	internal://	OutInterests	0	0	0	0
4.5	N0	256	internal://	InData	0	0	0	0
4.5	N0	256	internal://	OutData	0	0	0	0
4.5	N0	256	internal://	InNacks	0	0	0	0
4.5	N0	256	internal://	OutNacks	0	0	0	0
4.5	N0	256	internal://	InSatisfiedInterests	9.90352e-62	0	0	0
4.5	N0	256	internal://	InTimedOutInterests	0	0	0	0
4.5	N0	256	internal://	OutSatisfiedInterests	0	0	0	0
4.5	N0	256	internal://	OutTimedOutInterests	0	0	0	0
4.5	N0	257	netdev://[00:00:00:00:00:01]	InInterests	0	0	0	0
4.5	N0	257	netdev://[00:00:00:00:00:01]	OutInterests	2336.8	73.025	117	3.65625
4.5	N0	257	netdev://[00:00:00:00:00:01]	InData	2336.13	2356.67	117	118.028
4.5	N0	257	netdev://[00:00:00:00:00:01]	OutData	0	0	0	0
4.5	N0	257	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
4.5	N0	257	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
4.5	N0	257	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	0	0	0	0
4.5	N0	257	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
4.5	N0	257	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	2336.13	0	117	0
4.5	N0	257	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
4.5	N0	258	appFace://	InInterests	2336.8	73.025	117	3.65625
4.5	N0	258	appFace://	OutInterests	0	0	0	0
4.5	N0	258	appFace://	InData	0	0	0	0
4.5	N0	258	appFace://	OutData	2336.13	2356.67	117	118.028
4.5	N0	258	appFace://	InNacks	0	0	0	0
4.5	N0	258	appFace://	OutNacks	0	0	0	0
4.5	N0	258	appFace://	InSatisfiedInterests	2336.13	0	117	0
4.5	N0	258	appFace://	InTimedOutInterests	0	0	0	0
4.5	N0	258	appFace://	OutSatisfiedInterests	0	0	0	0
4.5	N0	258	appFace://	OutTimedOutInterests	0	0	0	0
4.5	N0	-1	all	SatisfiedInterests	2336.13	0	117	0
4.5	N0	-1	all	TimedOutInterests	0	0	0	0
4.5	N1	257	netdev://[00:00:00:00:00:03]	InInterests	2337.33	73.0416	117	3.65625
4.5	N1	257	netdev://[00:00:00:00:00:03]	OutInterests	0	0	0	0
4.5	N1	257	netdev://[00:00:00:00:00:03]	InData	0	0	0	0
4.5	N1	257	netdev://[00:00:00:00:00:03]	OutData	0	0	0	0
4.5	N1	257	netdev://[00:00:00:00:00:03]	InNacks	0	0	0	0
4.5	N1	257	netdev://[00:00:00:00:00:03]	OutNacks	2337.33	73.0416	117	3.65625
4.5	N1	257	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	0	0	0	0
4.5	N1	257	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
4.5	N1	257	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	0	0	0	0
4.5	N1	257	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	0	0	0	0
4.5	N1	-1	all	SatisfiedInterests	0	0	0	0
4.5	N1	-1	all	TimedOutInterests	2337.33	0	117	0
4.5	N2	257	netdev://[00:00:00:00:00:02]	InInterests	2324	72.625	116	3.625
4.5	N2	257	netdev://[00:00:00:00:00:02]	OutInterests	0	0	0	0
4.5	N2	257	netdev://[00:00:00:00:00:02]	InData	0	0	0	0
4.5	N2	257	netdev://[00:00:00:00:00:02]	OutData	2323.33	2343.75	116	117.02
4.5	N2	257	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
4.5	N2	257	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
4.5	N2	257	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	2323.33	0	116	0
4.5	N2	257	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
4.5	N2	257	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	0	0	0	0
4.5	N2	257	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0	0	0	0
4.5	N2	258	netdev://[00:00:00:00:00:04]	InInterests	0	0	0	0
4.5	N2	258	netdev://[00:00:00:00:00:04]	OutInterests	2324	72.625	116	3.625
4.5	N2	258	netdev://[00:00:00:00:00:04]	InData	0	0	0	0
4.5	N2	258	netdev://[00:00:00:00:00:04]	OutData	0	0	0	0
4.5	N2	258	netdev://[00:00:00:00:00:04]	InNacks	2339.89	73.1216	117	3.65625
4.5	N2	258	netdev://[00:00:00:00:00:04]	OutNacks	0	0	0	0
4.5	N2	258	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	0	0	0	0
4.5	N2	258	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
4.5	N2	258	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	2323.33	0	116	0
4.5	N2	258	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	0	0	0	0
4.5	N2	259	netdev://[00:00:00:00:00:09]	InInterests	0	0	0	0
4.5	N2	259	netdev://[00:00:00:00:00:09]	OutInterests	2324	72.625	116	3.625
4.5	N2	259	netdev://[00:00:00:00:00:09]	InData	2323.33	2343.75	116	117.02
4.5	N2	259	netdev://[00:00:00:00:00:09]	OutData	0	0	0	0
4.5	N2	259	netdev://[00:00:00:00:00:09]	InNacks	0	0	0	0
4.5	N2	259	netdev://[00:00:00:00:00:09]	OutNacks	0	0	0	0
4.5	N2	259	netdev://[00:00:00:00:00:09]	InSatisfiedInterests	0	0	0	0
4.5	N2	259	netdev://[00:00:00:00:00:09]	InTimedOutInterests	0	0	0	0
4.5	N2	259	netdev://[00:00:00:00:00:09]	OutSatisfiedInterests	2323.33	0	116	0
4.5	N2	259	netdev://[00:00:00:00:00:09]	OutTimedOutInterests	0	0	0	0
4.5	N2	-1	all	SatisfiedInterests	2323.33	0	116	0
4.5	N2	-1	all	TimedOutInterests	0	0	0	0
4.5	N3	257	netdev://[00:00:00:00:00:05]	InInterests	0	0	0	0
4.5	N3	257	netdev://[00:00:00:00:00:05]	OutInterests	2326.56	72.705	116	3.625
4.5	N3	257	netdev://[00:00:00:00:00:05]	InData	2339.89	2360.46	117	118.028
4.5	N3	257	netdev://[00:00:00:00:00:05]	OutData	0	0	0	0
4.5	N3	257	netdev://[00:00:00:00:00:05]	InNacks	0	0	0	0
4.5	N3	257	netdev://[00:00:00:00:00:05]	OutNacks	0	0	0	0
4.5	N3	257	netdev://[00:00:00:00:00:05]	InSatisfiedInterests	0	0	0	0
4.5	N3	257	netdev://[00:00:00:00:00:05]	InTimedOutInterests	0	0	0	0
4.5	N3	257	netdev://[00:00:00:00:00:05]	OutSatisfiedInterests	2339.89	0	117	0
4.5	N3	257	netdev://[00:00:00:00:00:05]	OutTimedOutInterests	0	0	0	0
4.5	N3	258	netdev://[00:00:00:00:00:07]	InInterests	0	0	0	0
4.5	N3	258	netdev://[00:00:00:00:00:07]	OutInterests	2326.56	72.705	116	3.625
4.5	N3	258	netdev://[00:00:00:00:00:07]	InData	0	0	0	0
4.5	N3	258	netdev://[00:00:00:00:00:07]	OutData	0	0	0	0
4.5	N3	258	netdev://[00:00:00:00:00:07]	InNacks	2339.89	73.1217	117	3.65625
4.5	N3	258	netdev://[00:00:00:00:00:07]	OutNacks	0	0	0	0
4.5	N3	258	netdev://[00:00:00:00:00:07]	InSatisfiedInterests	0	0	0	0
4.5	N3	258	netdev://[00:00:00:00:00:07]	InTimedOutInterests	0	0	0	0
4.5	N3	258	netdev://[00:00:00:00:00:07]	OutSatisfiedInterests	2339.89	0	117	0
4.5	N3	258	netdev://[00:00:00:00:00:07]	OutTimedOutInterests	0	0	0	0
4.5	N3	259	netdev://[00:00:00:00:00:0a]	InInterests	2326.56	72.705	116	3.625
4.5	N3	259	netdev://[00:00:00:00:00:0a]	OutInterests	0	0	0	0
4.5	N3	259	netdev://[00:00:00:00:00:0a]	InData	0	0	0	0
4.5	N3	259	netdev://[00:00:00:00:00:0a]	OutData	2339.89	2360.46	117	118.028
4.5	N3	259	netdev://[00:00:00:00:00:0a]	InNacks	0	0	0	0
4.5	N3	259	netdev://[00:00:00:00:00:0a]	OutNacks	0	0	0	0
4.5	N3	259	netdev://[00:00:00:00:00:0a]	InSatisfiedInterests	2339.89	0	117	0
